time	gx	gy	gz	ax	ay	az	p	y	r	tmp	pressure	alt	lat	lon	alt	lat	alt gps	sat	speed	pps
1193523,-0.02,-0.10,-0.00,0.04,-0.05,0.50,-6.54,-4.50,-17.34,23.18,101532.70,-17.50,0.00,0.00,0.000000,0.000000,0,
1193712,0.24,0.33,-0.06,0.04,-0.06,0.51,-6.56,-4.51,-17.35,23.18,101530.82,-17.45,0.00,0.00,0.000000,0.000000,0,
1193901,-0.31,-0.31,-0.03,0.04,-0.05,0.50,-6.56,-4.49,-17.36,23.18,101528.57,-17.31,0.00,0.00,0.000000,0.000000,0,
1194091,-0.26,-0.34,0.01,0.04,-0.06,0.51,-6.55,-4.47,-17.37,23.19,101533.62,-17.59,0.00,0.00,0.000000,0.000000,0,
1194282,-0.11,0.12,0.09,0.04,-0.06,0.51,-6.53,-4.48,-17.37,23.18,101531.46,-17.49,0.00,0.00,0.000000,0.000000,0,
1194475,-0.16,-0.23,-0.09,0.04,-0.06,0.50,-6.55,-4.48,-17.38,23.18,101527.73,-17.38,0.00,0.00,0.000000,0.000000,0,
1194669,-0.11,-0.22,-0.00,0.04,-0.06,0.51,-6.56,-4.47,-17.38,23.18,101530.93,-17.55,0.00,0.00,0.000000,0.000000,0,
1194863,-0.19,0.01,-0.11,0.04,-0.06,0.51,-6.56,-4.46,-17.40,23.17,101532.29,-17.51,0.00,0.00,0.000000,0.000000,0,
1195064,-0.22,-0.13,-0.05,0.04,-0.06,0.51,-6.57,-4.48,-17.40,23.17,101530.58,-17.48,0.00,0.00,0.000000,0.000000,0,
1195260,-0.16,-0.02,-0.06,0.04,-0.06,0.51,-6.59,-4.47,-17.42,23.17,101531.43,-17.38,0.00,0.00,0.000000,0.000000,0,
1195457,0.01,-0.00,-0.08,0.04,-0.06,0.51,-6.58,-4.48,-17.41,23.17,101530.08,-17.25,0.00,0.00,0.000000,0.000000,0,
1195655,-0.11,0.24,0.05,0.04,-0.06,0.51,-6.59,-4.46,-17.41,23.16,101531.26,-17.61,0.00,0.00,0.000000,0.000000,0,
1195854,0.19,0.06,-0.09,0.04,-0.06,0.51,-6.57,-4.45,-17.41,23.17,101530.46,-17.33,0.00,0.00,0.000000,0.000000,0,
1196054,-0.05,-0.03,0.08,0.04,-0.05,0.51,-6.55,-4.43,-17.41,23.17,101528.54,-17.39,0.00,0.00,0.000000,0.000000,0,
1196255,-0.10,0.12,-0.09,0.04,-0.06,0.51,-6.54,-4.43,-17.41,23.16,101529.88,-17.41,0.00,0.00,0.000000,0.000000,0,
1196458,-0.05,0.06,0.03,0.04,-0.06,0.51,-6.56,-4.43,-17.42,23.16,101530.83,-17.36,0.00,0.00,0.000000,0.000000,0,
1196661,-0.13,0.15,-0.06,0.04,-0.06,0.51,-6.55,-4.42,-17.42,23.16,101532.29,-17.54,0.00,0.00,0.000000,0.000000,0,
1196866,0.10,0.07,0.05,0.04,-0.06,0.51,-6.54,-4.41,-17.42,23.16,101528.37,-17.32,0.00,0.00,0.000000,0.000000,0,
1197072,0.04,-0.08,-0.08,0.04,-0.06,0.51,-6.53,-4.40,-17.42,23.16,101531.84,-17.36,0.00,0.00,0.000000,0.000000,0,
1197279,-0.17,0.09,-0.08,0.04,-0.06,0.51,-6.53,-4.43,-17.42,23.16,101530.11,-17.40,0.00,0.00,0.000000,0.000000,0,
1197487,-0.10,-0.16,-0.02,0.04,-0.06,0.51,-6.54,-4.43,-17.43,23.16,101530.13,-17.45,0.00,0.00,0.000000,0.000000,0,
1197696,-0.06,-0.11,-0.09,0.04,-0.06,0.51,-6.52,-4.41,-17.44,23.16,101531.06,-17.35,0.00,0.00,0.000000,0.000000,0,
